Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Number_of_Records,Other_Sales,Publisher,Rating,User_Count,User_Score,Year_of_Release
0,0,Namco Bandai Games,0K,Fighting,40000,0K,0K,Daikaijuu Battle: Ultra Coliseum DX - Ultra Senshi Daishuuketsu,1,0K,Namco Bandai Games,E,0,0,2010
0,0,FuRyu,0K,Action,40000,0K,0K,Yuki Yuna is a Hero: Memory of the Forest,1,0K,FuRyu,T,0,0,2015
0,0,Namco Bandai Games,0K,Adventure,40000,0K,0K,99 no Namida,1,0K,Namco Bandai Games,E,0,0,2008
0,0,Sega,0K,Fighting,40000,0K,0K,Cyber Troopers Virtual-On Marz,1,0K,Sega,T,0,0,2003
0,0,ASCII Media Works,0K,Adventure,40000,0K,0K,Ookami to Koushinryou: Boku to Horo no Ichinen,1,0K,ASCII Media Works,RP,0,0,2008
55,6.05,Amuze,0K,Action,60000,0K,0K,Headhunter: Redemption,1,0K,Sega,M,11,6.75,2004
0,0,FuRyu,0K,Misc,40000,0K,0K,Doraemon: Shin Nobita no Nihon Tanjou,1,0K,FuRyu,T,0,0,2016
0,0,Electronic Arts,0K,Strategy,40000,0K,0K,Syndicate Wars,1,0K,Electronic Arts,E,0,0,1997
0,0,Sega,0K,Misc,40000,0K,0K,Sonic PC Collection,1,0K,Sega,T,0,0,2009
0,0,505 Games,0K,Fighting,40000,0K,0K,Draglade (JP sales),1,0K,505 Games,T,0,0,2007
0,0,Virgin Interactive,0K,Action,40000,0K,0K,Herc's Adventures,1,0K,Virgin Interactive,RP,0,0,1997
26,5,3G Studios,0K,Shooter,40000,0K,0K,SWAT: Target Liberty,1,0K,Vivendi Games,T,9,7.7,2007
7,5,Naps Team,0K,Shooter,40000,0K,0K,Twin Strike: Operation Thunder,1,0K,Zoo Games,E10+,6,8.3,2008
41,3.4,Hudson,0K,Puzzle,40000,0K,0K,Bomberman: Act Zero,1,0K,Konami Digital Entertainment,T,42,2.2,2006
0,0,Electronic Arts,0K,Role-Playing,40000,0K,0K,All Points Bulletin,1,0K,Electronic Arts,E,0,0,2010
40,5,Mad Doc Software,0K,Strategy,40000,0K,0K,Empire Earth III,1,0K,Vivendi Games,T,53,2.8,2007
0,0,Maxis,0K,Simulation,40000,0K,0K,The Sims 4: Spa Day,1,0K,Electronic Arts,T,26,7.6,2015
0,0,Idea Factory International,0K,Role-Playing,40000,0K,0K,Hyperdimension Neptunia Victory II,1,0K,Idea Factory International,RP,0,0,2015
0,0,Experience Inc.,0K,Role-Playing,40000,0K,0K,Tsurugi no Machi no Ihoujin: Kuro no Kyuuden,1,0K,Experience Inc.,T,0,0,2015
42,7.3,Funcom,0K,Adventure,40000,0K,0K,Dreamfall: The Longest Journey,1,0K,Empire Interactive,M,24,8.8,2006
0,0,Sonnet,0K,Misc,40000,0K,0K,Tokimeki Mahjong Paradise: Koi no Tenpai Beat,1,0K,Sonnet,RP,0,0,1995
0,0,Nippon Ichi Software,0K,Adventure,40000,0K,0K,Blue Roses: Yousei to Aoi Hitomi no Senshitachi,1,0K,Nippon Ichi Software,T,0,0,2010
0,0,Namco Bandai Games,0K,Misc,40000,0K,0K,Kidou Gekidan Haro Ichiza Gundam Mahjong DS: Oyaji nimo Agarareta koto nai noni!,1,0K,Namco Bandai Games,E,0,0,2005
0,0,Namco Bandai Games,0K,Fighting,40000,0K,0K,Zatch Bell! Mamodo Fury,1,0K,Namco Bandai Games,E,0,0,2005
0,0,Konami Digital Entertainment,0K,Sports,40000,0K,0K,NHL Blades of Steel 2000,1,0K,Konami Digital Entertainment,RP,0,0,1999
0,0,Omega Force,0K,Action,60000,0K,0K,Berserk and the Band of the Hawk,1,0K,Tecmo Koei,T,0,0,2016
0,0,PQube,0K,Misc,40000,0K,0K,Just Sing! Vol. 2,1,0K,PQube,RP,0,0,2011
0,0,Namco Bandai Games,0K,Role-Playing,40000,0K,0K,Klonoa Heroes: Densetsu no Star Medal,1,0K,Namco Bandai Games,E,0,0,2002
0,0,Infogrames,0K,Adventure,40000,0K,0K,Pajama Sam: You are What You Eat From Your Head to Your Feet,1,0K,Infogrames,E,0,0,2001
0,0,Kojima Productions,0K,Action,40000,0K,0K,Metal Gear Solid V: The Definitive Experience,1,0K,Konami Digital Entertainment,M,11,7.8,2016
0,0,Unknown,0K,Puzzle,40000,0K,0K,Jewel Quest Mysteries 2: Trail of the Midnight Heart,1,0K,Unknown,RP,0,0,2011
27,7.2,Gameloft,0K,Shooter,40000,0K,0K,Brothers In Arms DS,1,0K,Ubisoft,T,25,8,2007
0,0,"Alchemist, Inti Creates",0K,Action,40000,0K,0K,Gal Gun: Double Peace,1,0K,PQube,M,10,8.1,2015
0,0,Electronic Arts,0K,Strategy,40000,0K,0K,Warhammer: Dark Omen,1,0K,Electronic Arts,E,0,0,1998
0,0,Rage Software,0K,Puzzle,40000,0K,0K,Denki Blocks!,1,0K,Rage Software,T,0,0,2001
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Mobile Suit Gundam: Mokuba no Kiseki,1,0K,Namco Bandai Games,E,0,0,2012
10,6,Avalon Style,0K,Racing,40000,0K,0K,Off-Road Drive,1,0K,1C Company,RP,17,6.4,2011
0,0,ArtDink,0K,Simulation,40000,0K,0K,A Ressha de Ikou DS,1,0K,ArtDink,RP,0,0,2009
0,0,Tecmo Koei,0K,Role-Playing,40000,0K,0K,Harukanaru Toki no Naka de 4: Aizouban,1,0K,Tecmo Koei,RP,0,0,2010
0,0,Atari,0K,Puzzle,40000,0K,0K,Ballistic,1,0K,Atari,E,0,0,1999
0,0,Unknown,0K,Racing,40000,0K,0K,Sega Rally 2006,1,0K,Unknown,RP,0,0,2006
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Gundam Battle Online,1,0K,Namco Bandai Games,E,0,0,2001
0,0,Namco Bandai Games,0K,Fighting,60000,0K,0K,Shonen Jump's One Piece: Grand Adventure,1,0K,Namco Bandai Games,E,0,0,2006
0,0,Majesco Entertainment,0K,Misc,40000,0K,0K,Holly Hobbie & Friends,1,0K,Majesco Entertainment,RP,0,0,2007
16,5.1,Blue 52,0K,Action,40000,0K,0K,Stolen,1,0K,Hip Interactive,T,16,7.4,2005
0,0,Zoo Games,0K,Racing,40000,0K,0K,Glacier2,1,0K,Zoo Games,E10+,0,0,2009
0,0,Tecmo Koei,0K,Misc,40000,0K,0K,Gitaroo Man Lives!,1,0K,Tecmo Koei,RP,0,0,2006
21,7.2,Bongfish,0K,Sports,40000,0K,0K,Stoked: Big Air Edition,1,0K,Namco Bandai Games,T,16,7.7,2009
0,0,Storm City Games,0K,Misc,40000,0K,0K,Heathcliff! Frantic Foto,1,0K,Storm City Games,RP,0,0,2010
0,0,5pb,0K,Adventure,40000,0K,0K,Memories Off 6: T-Wave,1,0K,5pb,M,0,0,2008
0,0,Nintendo,0K,Action,40000,0K,0K,Famicom Remix Best Choice,1,0K,Nintendo,E,0,0,2015
0,0,Seta Corporation,0K,Misc,40000,0K,0K,Ide Yosuke no Mahjong Kazoku,1,0K,Seta Corporation,M,0,0,1995
0,0,Rising Star Games,0K,Strategy,40000,0K,0K,R-Type Command (correct US sales),1,0K,Rising Star Games,E,0,0,2007
0,0,Namco Bandai Games,0K,Puzzle,40000,0K,0K,Quiz Mobile Gundam: Toi Senshi DX,1,0K,Namco Bandai Games,E,0,0,2006
0,0,Ubisoft,0K,Platform,40000,0K,0K,E.T. The Extra-Terrestrial: Interplanetary Mission,1,0K,Ubisoft,E10+,0,0,2001
62,8.4,Lionhead Studios,0K,Simulation,40000,0K,0K,The Movies,1,0K,Activision,T,131,8.3,2005
0,0,Tecmo Koei,0K,Action,40000,0K,0K,Dynasty Warriors Vol. 2 (JP sales),1,0K,Tecmo Koei,RP,0,0,2006
0,0,Konami Digital Entertainment,0K,Shooter,40000,0K,0K,Crypt Killer,1,0K,Konami Digital Entertainment,RP,0,0,1997
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Tokumei Sentai Go-Busters,1,0K,Namco Bandai Games,E,0,0,2012
0,0,Enix Corporation,0K,Sports,40000,0K,0K,Dramatic Soccer Game: Nippon Daihyou Senshu Ninarou!,1,0K,Enix Corporation,RP,0,0,2002
0,0,Namco Bandai Games,0K,Misc,40000,0K,0K,The Idolm@ster: Must Songs - Red Board / Blue Board,1,0K,Namco Bandai Games,E,0,0,2015
0,0,Dovetail Games,0K,Simulation,40000,0K,0K,Train Simulator 2016,1,0K,Unknown,E,8,4,2015
0,0,Time Warner Interactive,0K,Shooter,40000,0K,0K,PO'ed,1,0K,Time Warner Interactive,RP,0,0,1996
0,0,Midas Interactive Entertainment,0K,Strategy,40000,0K,0K,Battle Hunter,1,0K,Midas Interactive Entertainment,RP,0,0,1999
0,0,PQube,0K,Shooter,40000,0K,0K,Wicked Monster Blast!,1,0K,PQube,RP,0,0,2011
0,0,Psygnosis,0K,Sports,40000,0K,0K,Adidas Power Soccer,1,0K,Psygnosis,E,0,0,1996
35,8.1,Gas Powered Games,0K,Strategy,40000,0K,0K,Supreme Commander: Forged Alliance,1,0K,THQ,E10+,219,8.9,2007
0,0,Electronic Arts,0K,Simulation,40000,0K,0K,Darklight Conflict,1,0K,Electronic Arts,E,0,0,1997
7,7.5,Dimps Corporation,0K,Action,40000,0K,0K,Dragon Ball: Advanced Adventure,1,0K,Namco Bandai Games,E10+,11,8.5,2004
0,0,SNK,0K,Fighting,40000,0K,0K,Art of Fighting 3: The Path of the Warrior,1,0K,SNK,T,0,0,1996
0,0,Konami Digital Entertainment,0K,Misc,40000,0K,0K,Konami Arcade Classics,1,0K,Konami Digital Entertainment,RP,0,0,1999
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Hunter x Hunter: Wonder Adventure,1,0K,Namco Bandai Games,E,0,0,2012
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Ao no Exorcist: Genkoku no Labyrinth,1,0K,Namco Bandai Games,E,0,0,2012
22,6,From Software,0K,Adventure,40000,0K,0K,Echo Night Beyond,1,0K,Indie Games,T,8,8.8,2004
36,7.4,Q Entertainment,0K,Puzzle,40000,0K,0K,Meteos: Disney Magic,1,0K,Disney Interactive Studios,E,5,6.6,2007
0,0,Zenrin,0K,Misc,40000,0K,0K,Minna no Chizu,1,0K,Zenrin,RP,0,0,2006
0,0,Tecmo Koei,0K,Strategy,40000,0K,0K,Taikou Risshiden V,1,0K,Tecmo Koei,RP,0,0,2009
0,0,Namco Bandai Games,0K,Adventure,70000,0K,0K,Suzumiya Haruhi no Tsuisou,1,0K,Namco Bandai Games,E,0,0,2011
7,4.9,Rising Star Games,0K,Action,40000,0K,0K,Beyblade Evolution,1,0K,Rising Star Games,E,4,6.3,2013
12,5.45,Nightlight Studios,0K,Shooter,50000,0K,0K,Greg Hastings' Tournament Paintball Max'd,1,0K,Activision,E10+,42,8.3,2006
0,0,Konami Digital Entertainment,0K,Sports,40000,0K,0K,Jikkyou World Soccer 2002,1,0K,Konami Digital Entertainment,RP,0,0,2002
0,0,Ubisoft,0K,Misc,40000,0K,0K,Sleepover Party,1,0K,Ubisoft,E10+,0,0,2009
0,0,Asmik Ace Entertainment,0K,Adventure,40000,0K,0K,Tenshou Gakuen Gekkouroku,1,0K,Asmik Ace Entertainment,RP,0,0,2006
15,6.8,EnjoyUp Games,0K,Shooter,40000,0K,0K,Little Red Riding Hood's Zombie BBQ,1,0K,Destineer,T,8,7.3,2008
0,0,Sony Computer Entertainment,0K,Adventure,40000,0K,0K,Aquanaut's Holiday: Kakusareta Kiroku,1,0K,Sony Computer Entertainment,RP,0,0,2008
0,0,Nintendo,0K,Role-Playing,40000,0K,0K,Magical Starsign (JP sales),1,0K,Nintendo,E,0,0,2006
44,6.9,"Climax Group, Climax Studios",0K,Action,40000,0K,0K,Assassin's Creed Chronicles: China,1,0K,Ubisoft,T,83,6.4,2015
4,6.6,Team 17,0K,Strategy,40000,0K,0K,Worms: Ultimate Mayhem,1,0K,Unknown,E10+,48,7.8,2011
21,7.4,EA Canada,0K,Sports,40000,0K,0K,Rugby 08,1,0K,Electronic Arts,E,25,7.4,2007
0,0,NEC Interchannel,0K,Adventure,40000,0K,0K,Pia Carrot e Youkoso!! 2.5,1,0K,NEC Interchannel,T,0,0,2008
32,7.4,Tilted Mill,0K,Strategy,40000,0K,0K,Caesar IV,1,0K,Vivendi Games,E10+,43,7.6,2006
0,0,Focus Home Interactive,0K,Adventure,40000,0K,0K,Sherlock Holmes: Secret of The Silver Earring,1,0K,Focus Home Interactive,RP,0,0,2010
28,5.3,KCEJ,0K,Action,40000,0K,0K,Cy Girls,1,0K,Konami Digital Entertainment,M,4,8.8,2004
14,7.2,Bandai Namco Games,0K,Role-Playing,40000,0K,0K,Ray Gigant,1,0K,Namco Bandai Games,T,25,8.1,2015
12,5.6,"Reloaded Productions, Reloaded Games Inc.",0K,Role-Playing,40000,0K,0K,APB Reloaded,1,0K,Iceberg Interactive,M,269,5.7,2011
0,0,Kadokawa Shoten,0K,Adventure,40000,0K,0K,Da Capo I & II Plus Situation Portable,1,0K,Kadokawa Shoten,RP,0,0,2010
0,0,D3Publisher,0K,Misc,40000,0K,0K,Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 5: Shinseiki Evangelion - Tamashii no Kiseki,1,0K,D3Publisher,T,0,0,2010
12,5,Marvelous Entertainment,0K,Puzzle,40000,0K,0K,Bubble Bobble Double Shot,1,0K,Rising Star Games,E,4,4.8,2007
0,0,Capcom,0K,Role-Playing,40000,0K,0K,Monster Hunter Frontier Online: Season 9.0,1,0K,Capcom,T,0,0,2010
16,4.4,NoWay Studio,0K,Shooter,40000,0K,0K,C.O.R.E.,1,0K,Graffiti,M,19,6.9,2009
0,0,Game Factory,0K,Platform,40000,0K,0K,Garfield: The Search for Pooky,1,0K,Game Factory,RP,0,0,2003
0,0,Sunsoft,0K,Fighting,40000,0K,0K,Galaxy Fight,1,0K,Sunsoft,RP,0,0,1994
0,0,Namco Bandai Games,0K,Role-Playing,70000,0K,0K,Super Hero Generation,1,0K,Namco Bandai Games,E,0,0,2014
9,6.4,Idea Factory,0K,Strategy,40000,0K,0K,Chaos Wars,1,0K,Idea Factory,T,9,6.9,2006
35,7.4,Irem,0K,Role-Playing,40000,0K,0K,Steambot Chronicles,1,0K,505 Games,T,17,8.2,2005
0,0,Namco Bandai Games,0K,Puzzle,40000,0K,0K,Mr. Driller,1,0K,Namco Bandai Games,E,0,0,1999
0,0,Idea Factory,0K,Action,40000,0K,0K,Toki no Kizuna: Sekigahara Kitan,1,0K,Idea Factory,T,0,0,2012
0,0,Idea Factory,0K,Adventure,40000,0K,0K,Norn9: Norn + Nonette,1,0K,Idea Factory,T,0,0,2013
0,0,D3Publisher,0K,Adventure,40000,0K,0K,Simple DS Series Vol. 15: The Kanshikikan 2 - Aratanaru 8-tsu no Jiken wo Touch seyo,1,0K,D3Publisher,T,0,0,2007
0,0,D3Publisher,0K,Misc,40000,0K,0K,Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 13: Shinseiki Evangelion - Yakusoku no Toki,1,0K,D3Publisher,T,0,0,2008
0,0,5pb,0K,Adventure,70000,0K,0K,Chaos;Head Noah,1,0K,5pb,M,0,0,2009
0,0,Aqua Plus,0K,Strategy,40000,0K,0K,Tears to Tiara Anecdotes: The Secret of Avalon,1,0K,Aqua Plus,T,0,0,2009
13,6.8,System Prisma,0K,Role-Playing,40000,0K,0K,Legasista,1,0K,Nippon Ichi Software,T,15,6.3,2012
22,6.8,SNK Playmore,0K,Fighting,40000,0K,0K,Fatal Fury: Battle Archives Volume 1,1,0K,Ignition Entertainment,T,4,8.3,2006
0,0,City Interactive,0K,Puzzle,40000,0K,0K,Logic Machines,1,0K,City Interactive,M,0,0,2009
0,0,Tecmo Koei,0K,Strategy,40000,0K,0K,Nobunaga's Ambition II,1,0K,Tecmo Koei,RP,0,0,2015
0,0,Tecmo Koei,0K,Adventure,40000,0K,0K,Harukanaru Toki no Naka de 3: Unmei no Meikyuu Aizouban,1,0K,Tecmo Koei,RP,0,0,2009
0,0,Magix,0K,Misc,40000,0K,0K,Music Maker: Rockstar,1,0K,Magix,RP,0,0,2009
0,0,GungHo,0K,Misc,40000,0K,0K,"Minna de Jibun no Setsumeisho: B-Kata, A-Kata, AB-Kata, O-Kata",1,0K,GungHo,E10+,0,0,2008
50,4.5,CiRCLE,0K,Shooter,60000,0K,0K,Without Warning,1,0K,Capcom,M,13,4.25,2005
0,0,Sony Computer Entertainment,0K,Racing,40000,0K,0K,Formula 1 06,1,0K,Sony Computer Entertainment,RP,0,0,2006
0,0,Sega,0K,Fighting,40000,0K,0K,Fighting Vipers 2,1,0K,Sega,T,0,0,2000
0,0,SCi,0K,Racing,40000,0K,0K,Richard Burns Rally,1,0K,SCi,T,0,0,2004
23,4.1,7 Studios,0K,Puzzle,70000,0K,0K,Napoleon Dynamite: The Game,1,0K,Crave Entertainment,E10+,11,5.95,2007
0,0,Capcom,0K,Action,40000,0K,0K,Beatdown: Fists of Vengeance,1,0K,Capcom,T,0,0,2005
0,0,Ubisoft,0K,Role-Playing,60000,0K,0K,Enchanted Arms (JP sales),1,0K,Ubisoft,E10+,0,0,2007
55,8.4,"Frozenbyte, Inc.",0K,Platform,70000,0K,0K,Trine 2,1,0K,Focus Home Interactive,E10+,667,8.4,2011
0,0,Sega,0K,Misc,40000,0K,0K,Onsei Kanjou Sokuteiki: Kokoro Scan,1,0K,Sega,T,0,0,2007
0,0,Take-Two Interactive,0K,Simulation,40000,0K,0K,Sid Meier's Railroads!,1,0K,Take-Two Interactive,E10+,0,0,2006
0,0,Idea Factory,0K,Adventure,40000,0K,0K,Clock Zero: Shuuen no Ichibyou Portable,1,0K,Idea Factory,T,0,0,2011
0,0,Sony Computer Entertainment,0K,Adventure,40000,0K,0K,Trick x Logic: Season 2,1,0K,Sony Computer Entertainment,RP,0,0,2010
0,0,Tecmo Koei,0K,Strategy,40000,0K,0K,San Goku Shi DS 3,1,0K,Tecmo Koei,RP,0,0,2010
0,0,Idea Factory,0K,Adventure,40000,0K,0K,Hakuouki: Zuisouroku,1,0K,Idea Factory,T,0,0,2009
0,0,Sega,0K,Sports,40000,0K,0K,Derby Tsuku 5: Derby Uma o Tsukurou!,1,0K,Sega,T,0,0,2006
30,6.7,InLight Entertainment,0K,Adventure,40000,0K,0K,Teenage Zombies: Invasion of the Alien Brain Thingys,1,0K,Ignition Entertainment,E10+,29,8.2,2008
0,0,Namco Bandai Games,0K,Shooter,40000,0K,0K,SD Gundam Force: Showdown!,1,0K,Namco Bandai Games,E,0,0,2004
0,0,Konami Digital Entertainment,0K,Adventure,40000,0K,0K,Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,1,0K,Konami Digital Entertainment,RP,0,0,2006
0,0,Capcom,0K,Action,40000,0K,0K,Ailu de Puzzle,1,0K,Capcom,T,0,0,2012
11,7,Urban Games,0K,Simulation,40000,0K,0K,Transport Fever,1,0K,Astragon,RP,28,7,2016
0,0,Ocean,0K,Misc,40000,0K,0K,True Pinball,1,0K,Ocean,RP,0,0,1996
0,0,Ignition Entertainment,0K,Sports,40000,0K,0K,Stadium Games,1,0K,Ignition Entertainment,T,0,0,2003
0,0,Sega,0K,Role-Playing,50000,0K,0K,Phantasy Star Online 2 Episode 4: Deluxe Package,1,0K,Sega,T,0,0,2017
0,0,Sega,0K,Sports,40000,0K,0K,J-League Pro Striker 2,1,0K,Sega,T,0,0,1994
0,0,Tecmo Koei,0K,Misc,40000,0K,0K,Mahjong Taikai,1,0K,Tecmo Koei,RP,0,0,2004
0,0,Banpresto,0K,Strategy,40000,0K,0K,Super Robot Taisen: Scramble Commander the 2nd,1,0K,Banpresto,RP,0,0,2007
5,7.5,Ubisoft Paris,0K,Misc,40000,0K,0K,Just Dance 2017,1,0K,Ubisoft,E10+,6,8,2016
24,7.1,Experience Inc.,0K,Role-Playing,40000,0K,0K,Stranger of Sword City,1,0K,Nippon Ichi Software,T,30,8,2015
0,0,Cave,0K,Shooter,40000,0K,0K,Espgaluda II Black Label,1,0K,Cave,E,0,0,2010
0,0,BAM! Entertainment,0K,Action,40000,0K,0K,Hot Potato!,1,0K,BAM! Entertainment,RP,0,0,2001
26,9,2D Boy,0K,Puzzle,40000,0K,0K,World of Goo,1,0K,2D Boy,E,607,8.5,2008
0,0,Tecmo Koei,0K,Role-Playing,40000,0K,0K,Kiniro no Corda 2 f,1,0K,Tecmo Koei,RP,0,0,2009
0,0,Tecmo Koei,0K,Role-Playing,40000,0K,0K,Deception III: Dark Delusion,1,0K,Tecmo Koei,RP,0,0,1999
0,0,Games Workshop,0K,Action,40000,0K,0K,Warhammer: The End Times - Vermintide,1,0K,Games Workshop,RP,0,0,2016
0,0,Shogakukan,0K,Misc,40000,0K,0K,DoraMoji: Nobita no Kanji Daisakusen,1,0K,Shogakukan,RP,0,0,2015
14,6.4,"Fusionsphere Systems, Animation Arts",0K,Adventure,40000,0K,0K,Secret Files 2: Puritas Cordis,1,0K,Deep Silver,T,17,7.1,2009
0,0,Rising Star Games,0K,Role-Playing,40000,0K,0K,Half-Minute Hero 2,1,0K,Rising Star Games,E,0,0,2006
25,6.6,Gaia (Sony),0K,Role-Playing,40000,0K,0K,Monster Kingdom: Jewel Summoner,1,0K,Sony Computer Entertainment,T,6,6.8,2006
19,8,PopTop Software,0K,Strategy,40000,0K,0K,Railroad Tycoon 3,1,0K,Gathering of Developers,E,57,7.7,2003
0,0,Square Enix,0K,Action,40000,0K,0K,Kuroshitsuji: Phantom & Ghost,1,0K,Square Enix,T,0,0,2009
0,0,ChunSoft,0K,Role-Playing,40000,0K,0K,Fushigi no Dungeon: Fuurai no Shiren 5 - Fortune Tower to Unmei no Dice,1,0K,ChunSoft,E,0,0,2010
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,Macross ? Scramble,1,0K,Namco Bandai Games,E,0,0,2016
0,0,Yeti,0K,Adventure,40000,0K,0K,Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Shu-Hen,1,0K,Yeti,RP,0,0,2010
0,0,Konami Digital Entertainment,0K,Role-Playing,40000,0K,0K,Tao Adventure: Curse Demon,1,0K,Konami Digital Entertainment,RP,0,0,2005
0,0,Global A Entertainment,0K,Role-Playing,40000,0K,0K,"My World, My Way (US sales)",1,0K,Global A Entertainment,RP,0,0,2008
47,7.5,GSC Game World,0K,Shooter,40000,0K,0K,S.T.A.L.K.E.R.: Clear Sky,1,0K,Deep Silver,M,478,7.7,2008
0,0,THQ,0K,Role-Playing,40000,0K,0K,Black Stone: Magic & Steel,1,0K,THQ,T,0,0,2003
0,0,THQ,0K,Racing,70000,0K,0K,NHRA Drag Racing: Countdown to the Championship,1,0K,THQ,T,0,0,2007
0,0,Ironclad Games,0K,Strategy,40000,0K,0K,Sins of a Solar Empire: Trinity,1,0K,Kalypso Media,T,19,7.9,2010
0,0,Tecmo Koei,0K,Adventure,40000,0K,0K,Harukanaru Toki no Naka de: Maihitoyo,1,0K,Tecmo Koei,RP,0,0,2006
33,6.8,People Can Fly,0K,Shooter,40000,0K,0K,Painkiller: Hell Wars,1,0K,DreamCatcher Interactive,M,16,7.4,2006
0,0,Namco Bandai Games,0K,Action,40000,0K,0K,My Hero Academia: Battle for All,1,0K,Namco Bandai Games,E,0,0,2016
6,7.1,Jester Interactive,0K,Misc,40000,0K,0K,FunkMaster Flex's Digital Hitz Factory,1,0K,Jester Interactive,E,10,8.9,2003
0,0,Zoo Digital Publishing,0K,Racing,40000,0K,0K,Double Value!: ATV Thunder Ridge Riders / Monster Trucks Mayhem,1,0K,Zoo Digital Publishing,RP,0,0,2007
0,0,Prototype,0K,Adventure,50000,0K,0K,Sangoku Koi Senki: Otome no Heihou!,1,0K,Prototype,RP,0,0,2012
0,0,Konami Digital Entertainment,0K,Platform,40000,0K,0K,Castlevania Bloodlines,1,0K,Konami Digital Entertainment,RP,0,0,1994
0,0,Idea Factory,0K,Adventure,40000,0K,0K,Hakuouki: Zuisouroku DS,1,0K,Idea Factory,T,0,0,2011
0,0,Easy Interactive,0K,Misc,40000,0K,0K,100 Classic Games,1,0K,Rondomedia,E10+,0,0,2011
0,0,Marvelous Interactive,0K,Role-Playing,40000,0K,0K,Luminous Arc 3,1,0K,Marvelous Interactive,RP,0,0,2009
44,8.9,Massive Entertainment,0K,Strategy,40000,0K,0K,World in Conflict,1,0K,Vivendi Games,T,301,8.1,2007
5,4.3,Arc System Works,0K,Adventure,70000,0K,0K,XBLAZE Code: Embryo,1,0K,Arc System Works,M,38,7.25,2013
0,0,Kadokawa Games,0K,Role-Playing,30000,0K,0K,The Legend of Heroes: Trails in the Sky SC Evolution,1,0K,Kadokawa Games,RP,0,0,2015
0,0,Deep Silver,0K,Misc,30000,0K,0K,Astrology DS,1,0K,Deep Silver,M,0,0,2009
0,0,Jaleco,0K,Racing,30000,0K,0K,Zenkoku Dekotora Matsuri,1,0K,Jaleco,RP,0,0,2008
0,0,Office Create,0K,Simulation,30000,0K,0K,Cooking Mama: My Sweets Shop,1,0K,Office Create,E,0,0,2014
0,0,Namco Bandai Games,0K,Action,30000,0K,0K,Super Battle For Money Sentouchuu: Kyuukyoku no Shinobu to Battle Player Choujou Kessen!,1,0K,Namco Bandai Games,E,0,0,2016
0,0,D3Publisher,0K,Action,60000,0K,0K,Onechanbara Z Kagura,1,0K,D3Publisher,T,0,0,2013
0,0,Tecmo Koei,0K,Sports,30000,0K,0K,Dead or Alive Xtreme 3: Venus,1,0K,Tecmo Koei,RP,0,0,2016
0,0,Unknown,0K,Misc,30000,0K,0K,Gekiatsu!! Pachi Game Tamashi: CR Evangelion - Hajimari no Fukuin,1,0K,Unknown,RP,0,0,2010
0,0,Takara Tomy,0K,Action,30000,0K,0K,PriPara Mezameyo! Megami no Dress Design,1,0K,Takara Tomy,T,0,0,2016
0,0,Capcom,0K,Action,60000,0K,0K,Sengoku Basara: Sanada Yukimura-Den,1,0K,Capcom,T,0,0,2016
70,7.3,Sucker Punch,0K,Action,30000,0K,0K,Infamous: First Light,1,0K,Sony Computer Entertainment,T,580,7.5,2014
0,0,Namco Bandai Games,0K,Misc,30000,0K,0K,The Idolmaster: Gravure For You! Vol. 4,1,0K,Namco Bandai Games,E,0,0,2012
0,0,Ignition Entertainment,0K,Puzzle,30000,0K,0K,Puyo Pop Fever(us sales),1,0K,Ignition Entertainment,T,0,0,2004
9,5.3,Cyanide,0K,Sports,30000,0K,0K,Tour de France 2014,1,0K,Focus Home Interactive,E,22,5.1,2014
0,0,Marvelous Interactive,0K,Role-Playing,30000,0K,0K,Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari,1,0K,Marvelous Interactive,RP,0,0,2009
0,0,Atari,0K,Action,30000,0K,0K,Asterix & Obelix: Kick Buttix,1,0K,Atari,E,0,0,2004
0,0,ESP,0K,Shooter,30000,0K,0K,Radiant Silvergun,1,0K,ESP,RP,0,0,1998
45,7.5,Daedalic Entertainment,0K,Adventure,30000,0K,0K,The Night of the Rabbit,1,0K,Daedalic Entertainment,E,82,7.5,2013
14,6.3,Xpec,0K,Action,30000,0K,0K,Bounty Hounds,1,0K,Namco Bandai Games,T,7,6,2006
0,0,Game Factory,0K,Action,30000,0K,0K,Care Bears - Care Quest,1,0K,Game Factory,RP,0,0,2005
0,0,Namco Bandai Games,0K,Action,30000,0K,0K,Even in a Game Listen to Me Girls. I Am Your Father!,1,0K,Namco Bandai Games,E,0,0,2012
0,0,Marvelous Interactive,0K,Adventure,30000,0K,0K,Tokyo Majin Gakuen: Kenfuuchou,1,0K,Marvelous Interactive,RP,0,0,2008
